booked_today_list,delivery,expensive,genre,location,num_reviews_list,rating_list,rest_name
,Delivery,  $    $    $    ,American,Battery Park,(1104),4.3 stars out of 5,Merchants River House
,Delivery,  $    $    $    ,Indian,TriBeCa - Downtown,(32),4.2 stars out of 5,Paisley Restaurant
,Delivery,  $    $      ,American,Upper East Side,(648),4.2 stars out of 5,Eats
,Delivery,  $    $    $    ,Italian,SoHo,(365),4.7 stars out of 5,Emporio
,Delivery,  $    $      ,Italian,Little Italy,(1151),4.6 stars out of 5,La Mela
,Delivery,  $    $      ,Steakhouse,Battery Park,(395),4.4 stars out of 5,Del Frisco's Grille - Brookfield Place
,Delivery,  $    $      ,Italian,Battery Park,(1540),4.5 stars out of 5,Gigino at Wagner Park
,Delivery,  $    $      ,French,Lower East Side,(76),4.5 stars out of 5,LENA
,Delivery,  $    $      ,Contemporary American,Upper East Side,(1599),4.5 stars out of 5,Sojourn Restaurant
,Delivery,  $    $    $    ,Japanese,TriBeCa - Downtown,(60),4.4 stars out of 5,Zutto Japanese American Pub
,Delivery,  $    $    $    $  ,American,SoHo,(162),4.2 stars out of 5,Harold's
,Delivery,  $    $    $    ,Italian,SoHo,(928),4.7 stars out of 5,Aurora Soho
,Delivery,  $    $      ,Italian,Upper East Side,(413),4.6 stars out of 5,Italianissimo
,Delivery,  $    $    $    ,Italian,Upper East Side,(179),4.5 stars out of 5,IL Divo
,Delivery,  $    $    $    ,American,West Village,(224),4.7 stars out of 5,The Leroy House
,Delivery,  $    $    $    ,French,SoHo,(502),4.6 stars out of 5,Bistro Les Amis
,Delivery,  $    $    $    $  ,Italian,Financial District,(667),4.4 stars out of 5,Cipriani Club 55 Restaurant
,Delivery,  $    $    $    ,Italian,Financial District,(34),4.3 stars out of 5,Ampia Rooftop & Gnoccheria - Wall St.
,Delivery,  $    $    $    ,Seafood,Little Italy,(93),4.5 stars out of 5,Seamore's Nolita
,Delivery,  $    $    $    ,Italian,Little Italy,(174),4.3 stars out of 5,Piacere
,Delivery,  $    $    $    $  ,French,SoHo,(70),4.5 stars out of 5,Bistrot Leo
,Delivery,  $    $      ,Italian,TriBeCa - Downtown,(988),4.6 stars out of 5,Gigino Trattoria
,Delivery,  $    $      ,Italian,NoHo,(66),4.4 stars out of 5,Quartino Bottega Organica
,Delivery,  $    $    $    ,American,Upper East Side,(307),4.5 stars out of 5,Island
,Delivery,  $    $      ,Italian,TriBeCa - Downtown,(508),4.6 stars out of 5,Max - Tribeca
,Delivery,  $    $      ,Contemporary Asian,Lower East Side,(2021),4.7 stars out of 5,Ivan Ramen
,Delivery,  $    $    $    ,Latin American,Upper West Side,(3893),4.6 stars out of 5,Calle Ocho
,Delivery,  $    $    $    ,Italian,Upper East Side,(106),4.4 stars out of 5,IL Carino Restaurant
,Delivery,  $    $    $    ,Italian,SoHo,(331),4.8 stars out of 5,San Marino Soho
,Delivery,  $    $      ,Comfort Food,SoHo,(603),4.7 stars out of 5,Westville Hudson
,Delivery,  $    $      ,Indian,Lincoln Square,(1555),3.6 stars out of 5,Sapphire
,Delivery,  $    $      ,Georgian,East Village,(440),4.5 stars out of 5,Oda House
,Delivery,  $    $      ,Italian,NoLita,(175),4.5 stars out of 5,Fiat Cafe
,Delivery,  $    $      ,Vegetarian / Vegan,East Village,(596),4.8 stars out of 5,Divya's Kitchen
,Delivery,  $    $      ,French,Upper West Side,(671),4.4 stars out of 5,Cafe Du Soleil
,Delivery,  $    $      ,American,Upper East Side,(133),4.4 stars out of 5,Five Mile Stone
,Delivery,  $    $      ,Italian,Little Italy,(748),4.5 stars out of 5,Paesano of Mulberry Street
,Delivery,  $    $    $    ,Laotian,TriBeCa - Downtown,(969),4.6 stars out of 5,Khe-Yo
,Delivery,  $    $      ,Italian,SoHo,(902),4.3 stars out of 5,Galli Restaurant SoHo
,Delivery,  $    $      ,French,Upper East Side,(609),4.5 stars out of 5,Jean Claude 2
,Delivery,  $    $      ,Cocktail Bar,Lower East Side,,,Kind Regards
,Delivery,  $    $    $    ,Seafood,Battery Park,(100),4.4 stars out of 5,Seamore's Brookfield Place
,Delivery,  $    $    $    $  ,Italian,SoHo,(2441),4.6 stars out of 5,Peasant
,Delivery,  $    $    $    ,Eastern European,East Village,(406),4.7 stars out of 5,Kafana
,Delivery,  $    $      ,Italian,Upper West Side,(276),4.8 stars out of 5,Osteria 106
,Delivery,  $    $    $    ,Seafood,East Village,(164),4.1 stars out of 5,Lamia's Fish Market
,Delivery,  $    $    $    ,French,SoHo,(77),4.4 stars out of 5,Troquet
,Delivery,  $    $    $    ,French,TriBeCa - Downtown,(94),4.5 stars out of 5,Yves
,Delivery,  $    $      ,American,Garment District / Flower District,,,Green Kitchen
,Delivery,  $    $      ,Greek,Midtown West,(5),3.7 stars out of 5,Lemony
,Delivery,  $    $    $    $  ,Sushi,Gramercy / Flatiron,(67),4.5 stars out of 5,TEISUI
,Delivery,  $    $      ,Sushi,NoMad,,,Noda
,Delivery,  $    $      ,Mediterranean,Murray Hill,(12),4.5 stars out of 5,Miraj Healthy Grill - Manhattan
,Delivery,  $    $      ,Mexican,Murray Hill,,,Lime Jungle
,Delivery,  $    $      ,Contemporary American,Chelsea,(59),3.6 stars out of 5,Madison Square Tavern
,Delivery,  $    $      ,Contemporary American,NoMad,(4),4.3 stars out of 5,114 @ THE MARMARA PARK AVENUE
,Delivery,  $    $      ,Tapas / Small Plates,NoMad,(8),3.1 stars out of 5,The Blue Rooftop
,Delivery,  $    $      ,American,Midtown West,,,Bon Chon Chicken
,Delivery,  $    $      ,American,Midtown West,,,Fika
,Delivery,  $    $      ,American,Theater District / Times Square,,,Cafe Grumpy
,Delivery,  $    $      ,Thai,NoMad,(297),4.7 stars out of 5,Sabai Thai Restaurant
,Delivery,  $    $      ,Barbecue,Garment District / Flower District,,,Mexicue - Times Square
,Delivery,  $    $      ,Gastro Pub,Garment District / Flower District,,,Harrington's
,Delivery,  $    $      ,American,Theater District / Times Square,,,Ben's Kosher Deli Restaurant
,Delivery,  $    $      ,American,Midtown West,,,Tagine Dining Gallery
,Delivery,  $    $      ,American,Murray Hill,(10),4.1 stars out of 5,California Pizza Kitchen - Park Avenue South - PRIORITY SEATING
,Delivery,  $    $      ,French,Midtown West,,,Kreuther Handmade Chocolate
,Delivery,  $    $      ,Greek,Chelsea,(97),,Mykonos Blue Rooftop
,Delivery,  $    $    $    ,Greek,Chelsea,(394),3.5 stars out of 5,Mykonos Blue
,Delivery,  $    $      ,Lebanese,Murray Hill,(80),4 stars out of 5,Byblos - NYC
,Delivery,  $    $      ,Japanese,Chelsea,,,A Canaan Sushi
,Delivery,  $    $      ,American,Midtown East,(50),4.3 stars out of 5,Stout NYC Grand Central
,Delivery,  $    $      ,Sushi,Midtown West,,,L Z Sushi
,Delivery,  $    $    $    $  ,American,Garment District / Flower District,,,Juniper Bar
,Delivery,  $    $      ,Burgers,Midtown West,,,Cafe Thirty First
,Delivery,  $    $      ,American,Murray Hill,,,Murray Hill Diner
,Delivery,  $    $      ,Italian,Midtown East,,,Food Trends
,Delivery,  $    $      ,Latin / Spanish,Midtown West,(28),,Cafe Nunez
,Delivery,  $    $      ,Gastro Pub,Gramercy / Flatiron,(20),4 stars out of 5,John Doe Bar & Kitchen
,Delivery,  $    $      ,Mexican,NoMad,,,Mexicangrill Incorporated
,Delivery,  $    $    $    $  ,Barbecue,Gramercy / Flatiron,,,Ziya
,Delivery,  $    $      ,American,Garment District / Flower District,,,Johnson Club Room
,Delivery,  $    $      ,Thai,Murray Hill,,,Toon Thai Cafe
,Delivery,  $    $    $    $  ,Mediterranean,NoMad,(149),4.9 stars out of 5,Benno
,Delivery,  $    $      ,Steakhouse,Murray Hill,(23),3.6 stars out of 5,Atto Prime Meats and Seafood
,Delivery,  $    $      ,Café,Gramercy / Flatiron,,,230 FIFTH
,Delivery,  $    $      ,Asian,Garment District / Flower District,,,Ootoya - Times Square
,Delivery,  $    $    $    ,Fusion / Eclectic,Murray Hill,,,Grand Sichuan - Murray Hill
,Delivery,  $    $    $    ,Italian,Gramercy / Flatiron,(155),4.6 stars out of 5,Leonelli Taberna
,Delivery,  $    $      ,Grill,Chelsea,,,Mulberry And Vine
,Delivery,  $    $      ,Sushi,Midtown West,,,Wasabi Sushi Bento
,Delivery,  $    $      ,Asian,Murray Hill,(12),4 stars out of 5,Chef 28
,Delivery,  $    $      ,American,Chelsea,,,Mulberry & Vine
,Delivery,  $    $    $    ,Contemporary French,NoMad,(3),4.2 stars out of 5,Royalton Brasserie
,Delivery,  $    $      ,Korean,Murray Hill,(74),4 stars out of 5,Atomix
,Delivery,  $    $      ,Asian,Chelsea,,,Ajisen Ramen
,Delivery,  $    $    $    ,Italian,Gramercy / Flatiron,(698),4 stars out of 5,Asellina Ristorante
,Delivery,  $    $      ,Italian,Gramercy / Flatiron,(1577),4.7 stars out of 5,La Pecora Bianca - NoMad
,Delivery,  $    $      ,Japanese,Chelsea,,,Izumi Sushi
,Delivery,  $    $      ,American,Murray Hill,,,Lucid Cafe
,Delivery,  $    $      ,Mexican,Gramercy / Flatiron,,,Mexicue - Flatiron
,Delivery,  $    $    $    ,American,Midtown West,(709),3.9 stars out of 5,Seven Bistro
,Delivery,  $    $      ,American,Gramercy / Flatiron,,,Bread & Butter
,Delivery,  $    $    $    ,Italian,Midtown West,(1669),4.1 stars out of 5,Lugo Cucina
,Delivery,  $    $      ,Italian,Murray Hill,(1),5 stars out of 5,Vezzo
,Delivery,  $    $      ,American,Chelsea,,,Taste Buds
,Delivery,  $    $      ,British,Midtown West,(402),4.3 stars out of 5,Carragher’s
,Delivery,  $    $      ,English,Chelsea,,,Triple Crown Restaurant & Ale House
,Delivery,  $    $      ,Korean,NoMad,,,ATOBOY
,Delivery,  $    $      ,American,Theater District / Times Square,,,Guy & Gallard
,Delivery,  $    $      ,Grill,Gramercy / Flatiron,,,Vin Sur Vingt
,Delivery,  $    $      ,Indian,Theater District / Times Square,(6),4.3 stars out of 5,Indian Project
,Delivery,  $    $      ,Sushi,Murray Hill,,,Sushi Zo Midtown
,Delivery,  $    $      ,Café,Gramercy / Flatiron,,,The Hog Pit
,Delivery,  $    $      ,American,Midtown West,,,Back Stage Eatery
,Delivery,  $    $      ,Contemporary American,Midtown West,(9),4.2 stars out of 5,St. Cloud
,Delivery,  $    $      ,American,Midtown West,,,City Cafe
,Delivery,  $    $      ,Comfort Food,Gramercy / Flatiron,(7),3.1 stars out of 5,Toshi's Living Room & Penthouse
,Delivery,  $    $      ,Italian,NoMad,,,Il Fiorista
,Delivery,  $    $      ,American,Theater District / Times Square,,,Island Cafe
,Delivery,  $    $    $    ,Belgian,NoMad,(221),4 stars out of 5,Belgian Beer Café NoMad
,Delivery,  $    $      ,American,Murray Hill,,,The Junction
,Delivery,  $    $      ,French,Gramercy / Flatiron,(4201),3.9 stars out of 5,Les Halles Park Avenue - Permanently Closed
,Delivery,  $    $      ,Italian,Murray Hill,,,Roma Nova Restaurant
,Delivery,  $    $    $    ,Gastro Pub,Gramercy / Flatiron,(1054),3.7 stars out of 5,Resto
,Delivery,  $    $      ,Thai,Murray Hill,,,Rhong Tiam
,Delivery,  $    $      ,Sushi,Murray Hill,,,Mishima
,Delivery,  $    $      ,American,Murray Hill,,,S'mac
,Delivery,  $    $      ,Greek,Chelsea,,,Greek Corner
,Delivery,  $    $      ,American,Theater District / Times Square,(190),3.7 stars out of 5,Ruby Tuesday - Times Square
,Delivery,  $    $      ,Japanese,Chelsea,,,Wasabi
,Delivery,  $    $      ,Japanese,Gramercy / Flatiron,(104),4.4 stars out of 5,Izakaya NoMad
,Delivery,  $    $    $    ,American,Gramercy / Flatiron,(934),4.4 stars out of 5,Maysville
,Delivery,  $    $    $    $  ,American,NoMad,(2),4.7 stars out of 5,Black Barn Chef's Table
,Delivery,  $    $      ,Latin American,Chelsea,,,Latin American Restaurant Corporation
,Delivery,  $    $    $    $  ,American,Murray Hill,,,Rose Bakery - DSNY
,Delivery,  $    $    $    $  ,American,Garment District / Flower District,,,The Princeton Club of New York
,Delivery,  $    $      ,American,Theater District / Times Square,(144),4.3 stars out of 5,Gleason's Tavern
,Delivery,  $    $    $    ,Sushi,Midtown West,(763),4.6 stars out of 5,Sen Sakana
,Delivery,  $    $      ,American,Murray Hill,,,Scottys Diner
,Delivery,  $    $      ,Grill,Murray Hill,,,Pino Wine Bar
,Delivery,  $    $      ,American,Midtown West,,,Ruby Tuesday
,Delivery,  $    $      ,American,Chelsea,,,Lunch Cafe Incorporated
,Delivery,  $    $      ,Sushi,Murray Hill,(153),4 stars out of 5,Nomado 33
,Delivery,  $    $      ,American,Murray Hill,(117),4.5 stars out of 5,Cask Bar & Kitchen
,Delivery,  $    $      ,American,Midtown West,(252),3.9 stars out of 5,The Houndstooth Pub
,Delivery,  $    $      ,American,Garment District / Flower District,(1),5 stars out of 5,Pershing Square
,Delivery,  $    $      ,American,Midtown East,,,Blooms Delicatessen
,Delivery,  $    $      ,Italian,Chelsea,,,Cavallo's Of Chelsea
,Delivery,  $    $      ,Thai,Chelsea,,,Song Kran
,Delivery,  $    $      ,Dim Sum,Kips Bay,(55),4.3 stars out of 5,Dynasty Dim Sum
,Delivery,  $    $      ,American,Theater District / Times Square,(23),3.1 stars out of 5,Gotham Bistro
,Delivery,  $    $      ,Low Country,Gramercy / Flatiron,(17),3.7 stars out of 5,Live Bait
,Delivery,  $    $      ,Italian,Murray Hill,,,Rock Ii
,Delivery,  $    $      ,Tapas / Small Plates,Midtown West,,,Margon Restaurant Corporation
,Delivery,  $    $      ,Asian,Midtown West,,,Sunny's Best Food
,Delivery,  $    $    $    ,Seafood,Chelsea,,,Francisco's Centro Vasco
,Delivery,  $    $      ,Contemporary American,Theater District / Times Square,(33),3.5 stars out of 5,Sky Room
,Delivery,  $    $      ,Japanese,Kips Bay,,,East Japanese Restaurant
,Delivery,  $    $      ,American,Murray Hill,(1),5 stars out of 5,Hill and Bay
,Delivery,  $    $      ,Thai,Chelsea,,,Pongsri Thai
,Delivery,  $    $    $    ,Asian,Murray Hill,(78),4.2 stars out of 5,Sachi
,Delivery,  $    $      ,Indian,Chelsea,(61),3.9 stars out of 5,Patiala Indian Grill
,Delivery,  $    $      ,Pizzeria,Theater District / Times Square,,,John's Pizzeria
,Delivery,  $    $      ,American,Chelsea,(23),4.1 stars out of 5,The Chelsea Bell
,Delivery,  $    $      ,Steak,Gramercy / Flatiron,,,Outback Steakhouse - New York
,Delivery,  $    $    $    $  ,Kosher,Theater District / Times Square,,,Le Marais
,Delivery,  $    $      ,American,Murray Hill,,,Town House Inn Restaurant
,Delivery,  $    $      ,Vietnamese,Murray Hill,,,Sai Gon Dep
,Delivery,  $    $      ,American,Midtown East,,,Oceana Restaurant
,Delivery,  $    $      ,Indian,Chelsea,,,Bombay Garden NY
,Delivery,  $    $      ,American,Rockefeller Center Midtown,,,Blake & Todd Restaurant
,Delivery,  $    $      ,Fusion / Eclectic,Theater District / Times Square,,,Avi Taam Tov Corporation
,Delivery,  $    $      ,Thai,Hell's Kitchen,(17),3.9 stars out of 5,Aura Thai - NY
,Delivery,  $    $      ,American,Murray Hill,,,Albion
,Delivery,  $    $      ,Italian,Kips Bay,(20),4.3 stars out of 5,Todaro Bros Enoteca
,Delivery,  $    $      ,Italian,Hell's Kitchen,(367),4.3 stars out of 5,Tavola
,Delivery,  $    $      ,Thai,Chelsea,(295),4 stars out of 5,Thai Select
,Delivery,  $    $      ,Chinese (Sichuan),Theater District / Times Square,,,Sichuan Manor
,Delivery,  $    $      ,Barbecue,Theater District / Times Square,(13),3 stars out of 5,Sammy's House of BBQ - 44th St
,Delivery,  $    $    $    ,Thai,Theater District / Times Square,,,Larb Ubol
,Delivery,  $    $      ,American,Gramercy / Flatiron,,,Avi Baruch College-cafe Primar
,Delivery,  $    $    $    $  ,Sushi,Turtle Bay,,,Sushi Yasuda
,Delivery,  $    $      ,American,Gramercy / Flatiron,,,Mad Hatter
,Delivery,  $    $      ,American,Chelsea,,,World Of Beer
,Delivery,  $    $      ,Italian,Chelsea,,,Sergimmo Salumeria
,Delivery,  $    $      ,Italian,Gramercy / Flatiron,,,Olive Garden - New York - Gramercy / Flatiron
,Delivery,  $    $      ,American,Gramercy / Flatiron,,,Sunflower Diner
,Delivery,  $    $      ,Korean,Chelsea,,,Hanki
,Delivery,  $    $      ,Grill,Chelsea,,,Twins Pub Incorporated
,Delivery,  $    $      ,Irish,Chelsea,(1),3.5 stars out of 5,McGarry's
,Delivery,  $    $      ,Puerto Rican,Theater District / Times Square,,,J Casa NYC
,Delivery,  $    $      ,Irish,Midtown East,(223),4.6 stars out of 5,Maggie's Place
,Delivery,  $    $    $    ,Contemporary American,Theater District / Times Square,(1158),3.6 stars out of 5,Angus' Cafe Bistro
,Delivery,  $    $      ,Southern,Theater District / Times Square,,,East Broadway Cafe
,Delivery,  $    $      ,American,Gramercy / Flatiron,,,Metropolitan Room
,Delivery,  $    $      ,American,Chelsea,,,Entertainment Connection
,Delivery,  $    $      ,Sushi,Midtown West,,,Sushi Lab - Midtown
,Delivery,  $    $      ,American,Theater District / Times Square,,,The Collage Bar & Bistro
,Delivery,  $    $      ,American,Chelsea,,,Skylight Diner
,Delivery,  $    $    $    ,Sushi,Midtown East,,,Kuruma Zushi
,Delivery,  $    $      ,Italian,Kips Bay,,,Lena's Italian Kitchen
,Delivery,  $    $    $    ,Japanese,Rockefeller Center Midtown,,,Katsu-Hama
,Delivery,  $    $      ,American,Chelsea,,,By Chloe
,Delivery,  $    $      ,Italian,Chelsea,,,Olive Garden
,Delivery,  $    $      ,Italian,Murray Hill,,,Abitino Pizzeria & Restaurant
,Delivery,  $    $    $    $  ,Spanish,Murray Hill,,,El Pote
,Delivery,  $    $      ,Sushi,Midtown West,,,Sushi Zen
,Delivery,  $    $      ,American,Murray Hill,,,Tuttles
,Delivery,  $    $      ,Grill,Midtown East,,,Muldoon S Irish Pub
,Delivery,  $    $      ,Mexican,Midtown East,,,Oaxaca Mexican Grill
,Delivery,  $    $    $    ,American,Theater District / Times Square,,,Broadway Lounge
,Delivery,  $    $      ,American,Theater District / Times Square,(12),3.2 stars out of 5,Highbar
,Delivery,  $    $      ,American,Theater District / Times Square,(4),3.5 stars out of 5,Tranzit
,Delivery,  $    $      ,American,Midtown East,,,Grand Central Star Cafe
,Delivery,  $    $      ,American,Gramercy / Flatiron,(654),3.9 stars out of 5,Sagaponack Bar and Grill
,Delivery,  $    $      ,Chinese,Kips Bay,,,Peace Chinese Reataurant
,Delivery,  $    $      ,American,Midtown West,,,Evergreen Coffee Shop Restaurant
,Delivery,  $    $      ,Japanese,Midtown East,,,Menchanko-Tei
,Delivery,  $    $      ,Vegan,Gramercy / Flatiron,,,by. CHLOE 22nd Street
,Delivery,  $    $      ,European,Hell's Kitchen,,,Les Halles West
,Delivery,  $    $      ,American,Chelsea,,,Chelsea Savoy
,Delivery,  $    $      ,American,Midtown East,,,Midtown Eatery Inc
,Delivery,  $    $      ,American,Kips Bay,(5),4.1 stars out of 5,Bottomzup Bar & Grill NYC
,Delivery,  $    $      ,English,Kips Bay,,,Failte
,Delivery,  $    $      ,American,Gramercy / Flatiron,,,Brgr
,Delivery,  $    $      ,Thai,Midtown East,,,Thai Nam Restaurant
,Delivery,  $    $      ,Japanese,Midtown West,,,TSURUTONTAN MIDTOWN
,Delivery,  $    $      ,Sushi,Kips Bay,,,Kb Sushi And Dumpling House
,Delivery,  $    $      ,American,Midtown East,,,Uncle Charlie's
,Delivery,  $    $      ,Sushi,Gramercy / Flatiron,,,Organique
,Delivery,  $    $      ,Gastro Pub,Kips Bay,,,Waterfront Ale House
,Delivery,  $    $      ,Barbecue,Chelsea,,,Rub BBQ
,Delivery,  $    $      ,Japanese,Midtown East,(3),5 stars out of 5,Restaurant Riki
,Delivery,  $    $      ,Chinese,Rockefeller Center Midtown,,,Wu Liang Ye
,Delivery,  $    $    $    ,Sushi,Gramercy / Flatiron,,,Sushi Seki - Chelsea
,Delivery,  $    $      ,American,Gramercy / Flatiron,,,Cafe Au Lait
,Delivery,  $    $    $    ,Italian,Midtown East,(739),4 stars out of 5,Gente
,Delivery,  $    $    $    ,Pizzeria,Chelsea,(25),4.1 stars out of 5,Lombardi's - Chelsea
,Delivery,  $    $      ,Thai,Hell's Kitchen,(23),3.7 stars out of 5,Lucky Ace
,Delivery,  $    $      ,American,Theater District / Times Square,(7),3 stars out of 5,Ginger's Restaurant at The Doubletree Times Square
,Delivery,  $    $    $    $  ,Japanese,Midtown East,(618),4.5 stars out of 5,Sakagura
,Delivery,  $    $      ,Kosher,Rockefeller Center Midtown,,,Cafe K
,Delivery,  $    $      ,Asian,Rockefeller Center Midtown,,,Roll & Noodle
,Delivery,  $    $    $    $  ,Steakhouse,Rockefeller Center Midtown,,,Wolf & Lamb Steakhouse & Delicatessen
,Delivery,  $    $    $    ,Mexican,Murray Hill,(1142),4.4 stars out of 5,El Parador
,Delivery,  $    $      ,Grill,Theater District / Times Square,,,Atomic Wings
,Delivery,  $    $      ,American,Chelsea,,,Cafe Bravo Inc
,Delivery,  $    $    $    $  ,Indian,Gramercy / Flatiron,(284),4.4 stars out of 5,Junoon Patiala Room
,Delivery,  $    $      ,Chinese,Murray Hill,(1),3.8 stars out of 5,Chinese Club - Murray Hill
,Delivery,  $    $      ,Indian,Kips Bay,,,Tapa Indian Restaurant
,Delivery,  $    $    $    ,Latin American,Gramercy / Flatiron,(1073),4.3 stars out of 5,Raymi
,Delivery,  $    $      ,Sushi,Kips Bay,,,Toyo Sushi Incorporated
,Delivery,  $    $      ,Thai,Midtown West,,,Abaya Thai Cuisine
,Delivery,  $    $      ,Latin / Spanish,Murray Hill,(23),3.9 stars out of 5,Barlovento Latin Bistro
,Delivery,  $    $      ,Chinese,Midtown West,,,Kung Fu Kitchen
,Delivery,  $    $      ,Italian,Murray Hill,(27),4.3 stars out of 5,Sottosuolo
,Delivery,  $    $      ,Tapas / Small Plates,Murray Hill,(44),4.3 stars out of 5,Home Base Bistro
,Delivery,  $    $    $    $  ,American,Theater District / Times Square,(281),3.1 stars out of 5,Above
,Delivery,  $    $      ,Vegetarian,Rockefeller Center Midtown,,,Freefoods Nyc
,Delivery,  $    $      ,American,Rockefeller Center Midtown,,,Cafe 45
,Delivery,  $    $      ,Thai,Kips Bay,,,Soi 30 Thai
,Delivery,  $    $      ,Pan-Asian,Theater District / Times Square,(93),4.1 stars out of 5,Bugis Street Brasserie and Bar Times Square
,Delivery,  $    $      ,Italian,Theater District / Times Square,,,Park Italian Gourmet Incorporated
,Delivery,  $    $      ,Japanese,Murray Hill,,,Oka
,Delivery,  $    $      ,American,Murray Hill,,,Sons Of Thunder
,Delivery,  $    $    $    $  ,American,Gramercy / Flatiron,,,Tappo Pizza
,Delivery,  $    $    $    $  ,Contemporary American,Gramercy / Flatiron,(2581),4.6 stars out of 5,Upland
,Delivery,  $    $      ,Mexican,Murray Hill,,,La Biblioteca - NYC
,Delivery,  $    $    $    $  ,American,Garment District / Flower District,,,Greenhouse 36
,Delivery,  $    $      ,Indian,Murray Hill,(10),4.2 stars out of 5,Kailash Parbat
,Delivery,  $    $      ,American,Theater District / Times Square,,,Bubba Gump - New York
,Delivery,  $    $    $    $  ,Italian,Midtown West,(497),3.8 stars out of 5,Re Sette
,Delivery,  $    $      ,Greek,Midtown West,(36),4.1 stars out of 5,Fournos Theophilos
,Delivery,  $    $      ,English,Midtown West,(157),4.2 stars out of 5,Cock and Bull
,Delivery,  $    $    $    ,Contemporary American,Theater District / Times Square,(199),3.8 stars out of 5,URBO Kitchens - Permanently Closed
,Delivery,  $    $      ,Indian,Kips Bay,,,Desi Galli
,Delivery,  $    $      ,American,Theater District / Times Square,,,Dallas Bbq
,Delivery,  $    $      ,Mexican,Chelsea,(62),4.3 stars out of 5,Tacombi Flatiron
,Delivery,  $    $      ,American,Hell's Kitchen,,,Cucina Express - The MetLife Building
,Delivery,  $    $      ,Bar / Lounge / Bottle Service,Rockefeller Center Midtown,,,The Beer Bar
,Delivery,  $    $      ,Contemporary American,Gramercy / Flatiron,(257),4.1 stars out of 5,Bo's Kitchen & Bar Room
,Delivery,  $    $    $    ,Steak,Gramercy / Flatiron,(1187),3.9 stars out of 5,The Hurricane Steak & Sushi - Permanently closed
,Delivery,  $    $      ,Tapas / Small Plates,Chelsea,,,Milanese Spanish Restaurant
,Delivery,  $    $      ,Asian,Kips Bay,(90),4.4 stars out of 5,Momokawa
,Delivery,  $    $      ,Asian,Chelsea,,,Hoa Cafe
,Delivery,  $    $      ,Italian,Midtown East,,,Cucina & Co. - MetLife Building
,Delivery,  $    $    $    $  ,American,Gramercy / Flatiron,(4614),4.7 stars out of 5,Eleven Madison Park
,Delivery,  $    $      ,American,Chelsea,(26),3.5 stars out of 5,The Blacksmith NYC Bar and Kitchen
,Delivery,  $    $      ,Sushi,Theater District / Times Square,,,Aya Sushi
,Delivery,  $    $      ,American,Chelsea,(5),3.7 stars out of 5,The Dog House Craft & Kitchen
,Delivery,  $    $      ,Japanese,Murray Hill,,,160 Maguro Sushi Incorporated
,Delivery,  $    $      ,American,Midtown East,(16),3.6 stars out of 5,The Roosevelt Grill
,Delivery,  $    $      ,Grill,Kips Bay,,,Stone Creek
,Delivery,  $    $      ,American,Theater District / Times Square,,,Cafe Mofongo
,Delivery,  $    $      ,Chinese,Theater District / Times Square,,,Red Moon
,Delivery,  $    $      ,Japanese,Murray Hill,,,Aki 39 Japanese Cuisine
,Delivery,  $    $      ,Tapas / Small Plates,Midtown West,(55),3.3 stars out of 5,The Gastro Bar
,Delivery,  $    $      ,Middle Eastern,Chelsea,,,Pars Grill House & Bar
,Delivery,  $    $    $    ,Indian,Murray Hill,(677),4.2 stars out of 5,Vatan Indian Restaurant
,Delivery,  $    $    $    ,Steakhouse,Rockefeller Center Midtown,,,Via Brasil
,Delivery,  $    $      ,Gastro Pub,Kips Bay,,,Tonic East
,Delivery,  $    $      ,Russian,Theater District / Times Square,,,Gfic Restaurant
,Delivery,  $    $      ,Thai,Kips Bay,,,Jaiya Thai Restaurant
,Delivery,  $    $      ,Pizzeria,Gramercy / Flatiron,,,La Piazza - Eataly NYC Flatiron
,Delivery,  $    $      ,Sushi,Theater District / Times Square,,,Big Mama Sushi
,Delivery,  $    $      ,Fusion / Eclectic,Chelsea,,,Potluck
,Delivery,  $    $      ,Contemporary American,Midtown West,,,Dear Irving On Hudson
,Delivery,  $    $      ,Burgers,Theater District / Times Square,,,Farm To Burger
,Delivery,  $    $      ,American,Theater District / Times Square,,,Starlight Deli
,Delivery,  $    $      ,Kosher,Rockefeller Center Midtown,,,Kosher Deluxe
,Delivery,  $    $      ,Asian,Chelsea,,,Abacky
,Delivery,  $    $    $    $  ,American,Rockefeller Center Midtown,,,Gotham Hotel
,Delivery,  $    $      ,Sushi,Theater District / Times Square,,,Sushi Zen Inc
,Delivery,  $    $      ,American,Theater District / Times Square,(150),4 stars out of 5,T45 at Hyatt Centric Times Square
,Delivery,  $    $      ,Bar / Lounge / Bottle Service,Theater District / Times Square,(305),4.3 stars out of 5,Bar 54 at Hyatt Centric Times Square
,Delivery,  $    $      ,Chinese,Murray Hill,,,New Six Happiness Chinese Restaurant
,Delivery,  $    $      ,American,Theater District / Times Square,,,Adventure Cafe Llc
,Delivery,  $    $      ,American,Midtown West,(164),4 stars out of 5,O'Brien's Irish Pub
,Delivery,  $    $      ,Indian,Kips Bay,,,Saravanaas
,Delivery,  $    $      ,Italian,Chelsea,,,Bella Napoli - 7th Ave
,Delivery,  $    $    $    ,European,Gramercy / Flatiron,,,TURKISH KITCHEN
,Delivery,  $    $      ,Turkish,Midtown West,(17),4.2 stars out of 5,Akdeniz
